Star-rating,Name,Reviewer Profile Url,Review Title,Text,images,profile icon,Date
1.0 out of 5 stars,baraka,https://www.amazon.in/gp/customer-reviews/R33PS9SST17P5P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, This is very very bad from Amazon/HP,"I bought HP laptop for my friend. She told me she want me to install Ubuntu on it. Done!
Ubuntu on HP does not support bluetooth.
When I called Amazon for support they kept me waiting for such long time that I went crazy and hung up. This happened whenever I called Amazon.","https://m.media-amazon.com/images/I/71LLuHI22PL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 31 January 2022
2.0 out of 5 stars,Metilda telna,https://www.amazon.in/gp/customer-reviews/R3SV4AFW552M83/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Heating in 5 sec use,I bought this product yesterday . Its getting too much heat even in 5 sec use,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 2 November 2021
5.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R3MSQJ145L95Q3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Value for money,Excellent product. Boots up real fast. Plenty of storage. Ideal for WFH.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 7 August 2021
5.0 out of 5 stars,Shashang Patel,https://www.amazon.in/gp/customer-reviews/R2I176R5H4TPWC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, HP,Excellent Product. All configuration are there. I am very happy for this product.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 20 July 2021
5.0 out of 5 stars,AJ,https://www.amazon.in/gp/customer-reviews/R1J8DSL1BMCMUC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good,It's been month since I bought this laptop and it's working good.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 1 August 2021
5.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/RLU82OSMOJ431/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good performance,"A good performer for my light weight tasks, worth the money",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 5 August 2021
5.0 out of 5 stars,santha kumar,https://www.amazon.in/gp/customer-reviews/R3FDNT6H88LD56/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice,Nice,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 1 January 2022
5.0 out of 5 stars,Murli Manohar Jeengar,https://www.amazon.in/gp/customer-reviews/R78RRI7669LBT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice leptop and good work,Nice,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 1 January 2022
5.0 out of 5 stars,Girish Bang,https://www.amazon.in/gp/customer-reviews/R3K2X1KIX9X7XM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Superb,Excellent built quality. Superfast boot...thin and light..little high on price but worth it...,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 3 July 2021
5.0 out of 5 stars,Srinath,https://www.amazon.in/gp/customer-reviews/R5XPYI98760T9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," Very good laptop for office purpose, performance is extraordinary. Very good battery life.",Good battery performance. Great and worth product,"https://m.media-amazon.com/images/I/C1cDHbpoNqS.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/08b87f66-18f5-40e7-9632-3815dd50d405._CR0,0,375,375_SX48_.jpg",Reviewed in India 🇮🇳 on 20 September 2021
2.0 out of 5 stars,santosh,https://www.amazon.in/gp/customer-reviews/R1T5RUZPIBWHG1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, battery not completely no fast discharge,battery not better,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 16 December 2021
5.0 out of 5 stars,Rajasekhar,https://www.amazon.in/gp/customer-reviews/R26WL43SQFK430/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very good laptop!,Very user friendly!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 23 November 2021
5.0 out of 5 stars,Subrata,https://www.amazon.in/gp/customer-reviews/R2AI7N53Y8Y5BB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Awesome Speed,Awesome laptop for general use and online classes.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 25 August 2021
2.0 out of 5 stars,Rakesh R.,https://www.amazon.in/gp/customer-reviews/R153717JTVLS4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," Hopeless product, boycott such pook",Hope less product recomend none to buy such chienese products and we must boycott such chienese products hence further,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 9 August 2021
5.0 out of 5 stars,Jeevan S.,https://www.amazon.in/gp/customer-reviews/R16WSBIQMXAKPB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice product in this price range.,Keyboard thoda or acha ho sakta tha but overall good...,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 22 July 2021
5.0 out of 5 stars,Senthil Kumar. M,https://www.amazon.in/gp/customer-reviews/R3C2NH5NQM8CQO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, A recommend buy for students,"Nice product, but could have give more privileges cost wise.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 15 July 2021
1.0 out of 5 stars,Gourab Chatterjee,https://www.amazon.in/gp/customer-reviews/R1GX7ET7KJSKZP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Defective product,"Play Video
 A defective model was sent to me. It booted up after 15- 20 minutes. In the middle of setting up the lappy got hanged !!! Pathetic, horrible, disastrous experience !!! BUT A BIG THANKS TO AMAZON for timely response of returning the defective piece & Refunding the amount.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 9 October 2021
5.0 out of 5 stars,Midhun PuthanPurayil,https://www.amazon.in/gp/customer-reviews/R1O8UWU1T4S4QB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good laptop for students and professionals.,"Good compact, light weight laptop for students and professionals.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 20 August 2021
2.0 out of 5 stars,Sandeep,https://www.amazon.in/gp/customer-reviews/R1T10T4HCUOOYZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very very heavy,Its very heavy that too when it's without dvd drive. Otherwise fine for study purpose. Better options are available.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 24 July 2021
5.0 out of 5 stars,abdulrahim683,https://www.amazon.in/gp/customer-reviews/R2ZWHTPJO0A4L7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Value for money,Very good laptop with nice configuration at this price range. Fully satisfied till now.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 17 May 2021
5.0 out of 5 stars,M,https://www.amazon.in/gp/customer-reviews/R3FK8LLXBDSMNL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good Product,"Overall very good product for students and WFH guys,",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 22 July 2021
5.0 out of 5 stars,pradeep Naduvath,https://www.amazon.in/gp/customer-reviews/RVHW8Y7W49TPM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," Nice product, office included... Not a gaming laptop. But it is best for office and students",This is light weight and have anti glare screen,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 24 July 2021
1.0 out of 5 stars,Premkumar,https://www.amazon.in/gp/customer-reviews/R3MZ7U6C4SQVND/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Microsoft office is not working. The QR code to connect with HP support isn't a valid one,Microsoft office isn't working on this system. I am trying to reach the HP support on whatsapp through QR code mentioned on the laptop. But this isn't a valid QR code. What could be the issue? How to get this resolved?,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 21 March 2022
5.0 out of 5 stars,Sachin Suryawanshi,https://www.amazon.in/gp/customer-reviews/R2LY5FSDV2KWAC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Best,Best but warranty shows only 11 months,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 18 August 2021
1.0 out of 5 stars,Sumit,https://www.amazon.in/gp/customer-reviews/RWDRNLQ31LMOP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Local battery in new laptop,I have purchased laptop on 6th September 21 and yesterday 1 Nov within two months battery is not working. And Hp care says your battery is not genuine. Now issue is in new laptop parts are not genuine. Who is responsible and how we trust on amzon.,"https://m.media-amazon.com/images/I/51zLfUREu5L.88.jpg  
https://m.media-amazon.com/images/I/616GqpX+LdL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 2 November 2021
5.0 out of 5 stars,Aarti Vyas,https://www.amazon.in/gp/customer-reviews/R1JWAGU1NUU045/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Awesome 😎,It is too fast to open anything due to SSD.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 2 July 2021
5.0 out of 5 stars,Shailendra Singh,https://www.amazon.in/gp/customer-reviews/R2XH9V7USOUL9D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Speed is excellent,The speed is very good.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 27 September 2021
5.0 out of 5 stars,KAILASH,https://www.amazon.in/gp/customer-reviews/RHVGTT004LCCX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," Everything about this product is best, value for money...","Everything about this product is best, value for money...",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/e6d6167d-833e-4756-b4df-eae5e1f668b9._CR24,0,451,451_SX48_.jpg",Reviewed in India 🇮🇳 on 7 July 2021
5.0 out of 5 stars,Ramu,https://www.amazon.in/gp/customer-reviews/R2U2II8SGLHKTI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Awesome Lappy with Super Speed,Got Laptop Today...Its Working pretty Fast...Just Go for it.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 7 July 2021
1.0 out of 5 stars,Bakhtiar khan,https://www.amazon.in/gp/customer-reviews/RBPQEYC00PSD8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, After 7 months completely not working,"suddenly automatically shutdown , not working conditions . please help what should I do .",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 14 July 2022
5.0 out of 5 stars,Jagadeesha P,https://www.amazon.in/gp/customer-reviews/RRX1U1CY0UF6K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, superb,very good laptop for the budget,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 24 August 2021
1.0 out of 5 stars,Ritesh,https://www.amazon.in/gp/customer-reviews/RQBAS1SQKO0DS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Windows 10 needs ssd. It always shows disk consumption 100%.,"It always shows disk consumption as 100%. When checked at HP authorized centre, they have mentioned that it is due to HDD. It should be replaced with ssd, which costs another Rs. 8000. If it is not supported, then HP should not have manufactured such combinations.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 4 January 2022
2.0 out of 5 stars,sandeep sahu,https://www.amazon.in/gp/customer-reviews/R12ZKSU4KZA6D4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very bad situation... Not working properly,It total money best it only one month not power on..,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 24 September 2021
5.0 out of 5 stars,Dhruv G.,https://www.amazon.in/gp/customer-reviews/RCMWV55U9SL8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Best laptop,"Good laptop , best for online classes must buy","https://images-na.ssl-images-amazon.com/images/I/B1+yR9O4i1S.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 20 June 2021
5.0 out of 5 stars,nagaraj,https://www.amazon.in/gp/customer-reviews/R35BW99FF06IDV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, K,It's k for my requirement,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 6 September 2021
2.0 out of 5 stars,M A Shaikh,https://www.amazon.in/gp/customer-reviews/RU13HCUU8SYZ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, I thought hp don't compromise with quality in all respects,"Poor built quality. Seems may be duplicate
Price is good but quality not up to the limit.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 8 July 2021
5.0 out of 5 stars,Ashok,https://www.amazon.in/gp/customer-reviews/R1ALO6C60A6IYX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good product,"Good performance, good battery life, SSD FAST IS GOOD",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 20 June 2021
5.0 out of 5 stars,g surendra goud,https://www.amazon.in/gp/customer-reviews/R2BOOS0RQCWUV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 25 November 2021
5.0 out of 5 stars,s srinath,https://www.amazon.in/gp/customer-reviews/R1RLJWP2687URR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good product for home needs.,For this price this model is very good and fast.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 24 May 2021
2.0 out of 5 stars,UMAR,https://www.amazon.in/gp/customer-reviews/R1OLVVCF24RIR6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Defective product,"Camera is not working. Error Code 45 0xA00F4244<NoCamersAreAttached>
Product serial number mismatch.","https://m.media-amazon.com/images/I/519VE4LWjSL.88.jpg  
https://m.media-amazon.com/images/I/61GmmnPbUJL.88.jpg  
https://m.media-amazon.com/images/I/61Nja48h+8L.88.jpg  
https://m.media-amazon.com/images/I/61sc5dv8+4L.88.jpg  
https://m.media-amazon.com/images/I/71mShI04u7L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 28 July 2021
1.0 out of 5 stars,Zeus,https://www.amazon.in/gp/customer-reviews/RTOU7UBIVUGST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad HP support 1-800 call got dropped by system,"Office home & students 2019

Microsoft Word documents are Not editable. Very very much disappointed... It says unauthorized MS Office

Tried HP support, I am MCA definitely doing something wrong but NO ONE to help

Even Whts app support keeps saying Ok OK","https://m.media-amazon.com/images/I/71zPw-+wWdL.88.jpg  
https://m.media-amazon.com/images/I/91OYp-ronIL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 26 December 2021
5.0 out of 5 stars,K.Kannan,https://www.amazon.in/gp/customer-reviews/R2X20TE4VQ25PM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, It's reaaly fast!,I am using it.its really fast.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 26 July 2021
5.0 out of 5 stars,Srishylam,https://www.amazon.in/gp/customer-reviews/R38FRVD46GE9ED/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice,Good product.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 25 October 2021
5.0 out of 5 stars,Aabha,https://www.amazon.in/gp/customer-reviews/R8AOALTB1DK0G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good,"Value for money, best laptop in 40000 range",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 28 May 2021
5.0 out of 5 stars,Shyamalendu patra,https://www.amazon.in/gp/customer-reviews/R2SZDM0OG0WK6J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, I am very happy,Value for money anti glare and for gaming,"https://images-na.ssl-images-amazon.com/images/I/D1IWq15XF1S.88.jpg  
https://images-na.ssl-images-amazon.com/images/I/D1azE1IX8WS.88.jpg  
https://images-na.ssl-images-amazon.com/images/I/D1mn3EJT6lS.88.jpg  
https://images-na.ssl-images-amazon.com/images/I/D1zDRuI6BgS.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/b9298e66-ebce-4cd4-a68c-8905e7bbaced._CR412,0,676,676_SX48_.jpg",Reviewed in India 🇮🇳 on 31 May 2021
1.0 out of 5 stars,Janak Deb,https://www.amazon.in/gp/customer-reviews/REE4HZXGLJUM4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst product,"After using 3/4 days it's showing like that and HP support system is not very good as I expected I am very disappointed don't buy this
Already 10-12 days has gone but technician didn't visit my home it's just waste of money","https://m.media-amazon.com/images/I/71kheA74ZML.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/23f0f86b-0d58-46a2-b3d3-028fb8e5b79c._CR0,0,472,472_SX48_.jpg",Reviewed in India 🇮🇳 on 17 January 2022
1.0 out of 5 stars,mandeep kaur,https://www.amazon.in/gp/customer-reviews/RDE3KM4VL7ULW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Works slow ang hang alot,This laptop works too slow and hang alot. It started within few days. It takes so long to turn on and i cannot do any work on it due to its hanging problem.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 3 April 2022
5.0 out of 5 stars,Dhananjay A.,https://www.amazon.in/gp/customer-reviews/R3IR7NG267C0DW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," It seems to be quality product, worth buying... Hoping for the best in future....","Likes stoutness of product, screen quality is best...",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 11 May 2021
2.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/RY4QE4RMGTFM5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Web Cam is not working properly,Web Cam not working,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 8 September 2021
5.0 out of 5 stars,Placeholder,https://www.amazon.in/gp/customer-reviews/R22ISYXFWBZ148/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good,Looks Good.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 22 August 2021
5.0 out of 5 stars,Sukhpreet S Marwah,https://www.amazon.in/gp/customer-reviews/RQQS1BAE2S799/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Super speed laptop,Super speed laptop. Overall good experience.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 27 June 2021
1.0 out of 5 stars,Shri Gajaanana Enterprises,https://www.amazon.in/gp/customer-reviews/R1N7S5EQU476TO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad experience,"The condition of Laptop was

1. Power Adaptor missing
2. Laptop not working
3. Looks like old used laptop delivered
4. User manual also not given in box
5. Packing condition also not good

Very very bitter experience. Requested for replacement. But Amzone is refusing for replacement.","https://m.media-amazon.com/images/I/71TahzlLTWL.88.jpg  
https://m.media-amazon.com/images/I/81Ngtybl4rL.88.jpg  
https://m.media-amazon.com/images/I/81kLUQrwhOL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 19 August 2021
5.0 out of 5 stars,Amol,https://www.amazon.in/gp/customer-reviews/R1ILR51RGNR5VS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, mast,zakkas,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 19 September 2021
5.0 out of 5 stars,Kumaran_7227,https://www.amazon.in/gp/customer-reviews/R2RAHSBTV76VC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Super lap,Next level laptop super😎,"https://images-na.ssl-images-amazon.com/images/I/B1DwDJoOhKS.88.jpg  
https://images-na.ssl-images-amazon.com/images/I/B1Pxz7eguhS.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 11 July 2021
5.0 out of 5 stars,abhimanyu behera,https://www.amazon.in/gp/customer-reviews/R2EJ6F25HTO6P9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Outstanding nd super fast,Superb,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/f2dc4a0d-75d8-473e-a35a-041ff69fb198._CR0,0,375,375_SX48_.jpg",Reviewed in India 🇮🇳 on 4 September 2021
5.0 out of 5 stars,SURENDER SINGH,https://www.amazon.in/gp/customer-reviews/R2GNDOYYTWVCRQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good product,Good product,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 11 August 2021
5.0 out of 5 stars,SRINATH VB,https://www.amazon.in/gp/customer-reviews/RXL5GCMY4IL6D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, online purchase in amazon is best,V good work,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/2bb13365-cf8f-456a-9eed-4c6db185f029._CR0,0,1102,1102_SX48_.jpg",Reviewed in India 🇮🇳 on 19 July 2021
5.0 out of 5 stars,Rohit Vaijanath Tidke,https://www.amazon.in/gp/customer-reviews/R3W3IW46KOGZC0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice product with good batry life,,"https://m.media-amazon.com/images/I/B17aFxPPn9S.88.jpg  
https://m.media-amazon.com/images/I/B1ZkVbLybvS.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 11 August 2021
1.0 out of 5 stars,Siddhant khanvilkar,https://www.amazon.in/gp/customer-reviews/R2V183H4WMHF0L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Don't buy,Very slow and hangs all the time.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 18 July 2022
5.0 out of 5 stars,Swapnil,https://www.amazon.in/gp/customer-reviews/R24VLZV6GUGXCO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice product.,Happy with the product,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 12 June 2021
1.0 out of 5 stars,Rohit,https://www.amazon.in/gp/customer-reviews/RZXHXU2C8KMAQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," Don't buy this, after using 3 months getting hanged. HP says it's OS - Software issue, no support","Don't buy this, after using 3 months it's getting hanged. HP says it's OS - Software issue, and not ready to support even under warranty. They are not ready align technician to resolve issue. Remote support is just name sake. Stop buying HP product due to pathetic support",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 31 July 2021
5.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/RINH7NOUS6EFB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Need a guarantee card for this prduct,Value for money,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 25 June 2021
